@relation segment

@attribute original numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute Difference_of_Gaussian_1.0_8.0 numeric
@attribute Difference_of_Gaussian_2.0_8.0 numeric
@attribute Difference_of_Gaussian_4.0_8.0 numeric
@attribute Mean_8.0 numeric
@attribute Variance_8.0 numeric
@attribute class {Mitochondria,Background}

@data
242.000534,231.625416,976.20551,-22.592028,222.247124,2019.235567,-42.137873,-19.545844,197.122456,5334.356772,-73.404704,-50.812676,-31.266832,188.606609,4243.46507,Mitochondria
250.277576,239.577466,627.172201,-25.213079,229.243219,1528.693523,-49.25421,-24.04113,202.448381,4875.852296,-81.013993,-55.800914,-31.759784,187.633554,4281.938791,Mitochondria
250.75,242.900002,484.22501,-25.839668,233.288464,1208.346111,-53.792572,-27.952904,206.675823,4345.279541,-85.578705,-59.739037,-31.786133,185.76778,4330.384888,Mitochondria
252.16671,245.766759,317.888298,-26.708923,236.384744,950.001205,-57.701691,-30.992767,209.629238,3987.965977,-89.359342,-62.650418,-31.657651,184.051841,4370.55063,Mitochondria
255,249.286211,70.582016,-27.880799,240.204274,630.665835,-62.961398,-35.080599,213.312151,3556.924791,-94.273536,-66.392737,-31.312138,181.425849,4441.202328,Mitochondria
255,249.866708,62.599416,-27.208718,242.307808,506.100018,-65.116618,-37.9079,216.516645,3171.737462,-96.381176,-69.172458,-31.264558,179.949651,4519.573914,Mitochondria
255,255,0,-13.274747,255,0,-51.952061,-38.677315,244.66667,763.371691,-95.724497,-82.449751,-43.772436,204.219202,3760.248745,Mitochondria
255,255,0,-7.768787,255,0,-47.621967,-39.85318,247.425823,331.536331,-93.198151,-85.429363,-45.576183,209.420902,3065.732056,Mitochondria
255,255,0,-8.169173,254.99626,0.00374,-48.212323,-40.04315,247.021495,349.522202,-93.48672,-85.317547,-45.274397,208.721333,3111.007627,Mitochondria
255,255,0,-8.483222,254.99359,0.00641,-48.61301,-40.129788,246.675857,366.335009,-93.645493,-85.162272,-45.032484,208.288966,3135.772646,Mitochondria
255,255,0,-9.175148,254.983975,0.016025,-49.256177,-40.081029,245.851682,413.153017,-93.723937,-84.548788,-44.46776,207.749234,3155.233827,Mitochondria
222.916306,210.916421,876.311038,-14.827891,197.025521,1456.319618,-35.028099,-20.200207,185.992672,1857.566256,-70.635377,-55.807485,-35.607278,170.6654,2868.575903,Mitochondria
225.875,212.937501,785.943756,-15.835113,197.985575,1410.753159,-35.844114,-20.009002,186.034344,1873.549881,-71.597215,-55.762102,-35.7531,171.17916,2841.275375,Mitochondria
225.388674,214.085989,825.15391,-17.062919,199.819431,1495.670927,-34.759639,-17.69672,185.051417,1985.665338,-70.987099,-53.924181,-36.227461,174.059024,2652.622134,Mitochondria
230.333069,219.399815,530.044222,-21.469469,202.692246,1323.796371,-36.250892,-14.781423,183.109903,2076.304039,-72.562945,-51.093476,-36.312053,177.157184,2494.988007,Mitochondria
237.083191,222.4916,692.578045,-25.020023,204.234054,1449.080751,-37.74433,-12.724307,181.746415,2117.305133,-73.480456,-48.460433,-35.736126,178.542058,2378.072299,Mitochondria
240.27749,224.766418,792.258337,-27.287543,204.559855,1579.005228,-38.43995,-11.152406,180.125838,2127.770892,-73.578893,-46.29135,-35.138943,179.117858,2326.905269,Mitochondria
243.749908,227.991571,658.586776,-29.260515,205.163402,1548.102499,-39.498885,-10.23837,179.154781,2132.695228,-74.425373,-45.164858,-34.926488,179.690572,2315.812788,Mitochondria
245.833557,229.133574,662.977738,-31.152271,204.032122,1503.302277,-38.311716,-7.159444,175.938658,2134.770675,-71.940615,-40.788343,-33.628899,179.850671,2261.379138,Mitochondria
238.187508,219.275055,1087.744554,-26.523711,197.173181,1720.217061,-30.037845,-3.514134,172.533954,2155.159256,-62.572954,-36.049243,-32.535109,180.047189,2251.56151,Mitochondria
236.243117,217.086211,1074.758875,-25.590965,194.933975,1651.443585,-27.596103,-2.005139,170.863735,2139.967462,-59.581726,-33.990761,-31.985622,180.008328,2243.208973,Mitochondria
226.833954,210.467066,874.361967,-22.303948,188.282219,1540.490677,-20.656933,1.647015,167.09708,2107.598175,-51.60335,-29.299402,-30.946416,180.358796,2253.395249,Mitochondria
219.292267,204.621464,947.133275,-19.225946,184.657593,1621.059282,-16.66935,2.556597,166.418633,2102.628799,-47.337953,-28.112007,-30.668604,180.167718,2260.599848,Mitochondria
205.625534,193.837845,1044.073269,-13.599528,177.670025,1727.601391,-9.231192,4.368336,164.964305,2080.211173,-39.329771,-25.730243,-30.09858,179.806817,2275.565661,Mitochondria
193.846931,184.265214,1076.185616,-8.68008,171.033225,1761.243233,-2.510829,6.169251,163.3807,2041.129811,-32.020094,-23.340015,-29.509266,179.473452,2291.255551,Mitochondria
180.527556,173.697324,1025.192114,-3.542051,163.656319,1664.477567,4.543878,8.085929,161.438171,1957.58158,-24.129733,-20.587682,-28.673611,178.706995,2304.437074,Mitochondria
149.396141,146.350197,660.892479,10.960701,143.003272,1148.604196,24.735111,13.774409,155.79717,1659.34614,-1.761178,-12.72188,-26.496289,177.706674,2390.883248,Mitochondria
121.60421,126.745897,254.931919,20.519105,132.310979,552.377671,37.026868,16.507763,152.114707,1273.498834,12.781125,-7.73798,-24.245743,175.596487,2447.00647,Mitochondria
118.749903,124.436062,227.91985,21.40182,130.610021,486.754625,38.721037,17.319218,150.420809,1088.614145,15.647193,-5.754626,-23.073844,175.136277,2492.418349,Mitochondria
121.29186,125.418259,296.849553,20.784947,130.350096,515.662192,38.231758,17.446812,149.853735,1000.045432,15.715385,-5.069561,-22.516373,175.001995,2531.562975,Mitochondria
122.999751,126.744311,296.085717,19.869657,131.343974,506.951386,36.919427,17.04977,149.850761,973.356285,14.637399,-5.232258,-22.282028,174.517444,2522.765132,Mitochondria
123.333099,126.533159,322.866631,20.062735,130.679359,526.024435,37.416663,17.353928,149.624544,958.804847,15.171555,-4.89118,-22.245108,174.802674,2541.549704,Mitochondria
131.958023,131.262284,414.074566,17.048381,132.007873,571.600381,34.110448,17.062067,148.780454,823.764364,12.708809,-4.339572,-21.401639,174.231466,2570.96333,Mitochondria
140.999817,137.033138,446.120649,13.145613,134.294693,597.132938,29.55289,16.407277,148.329639,735.839366,8.973861,-4.171753,-20.579029,173.482899,2595.318958,Mitochondria
151.166565,145.166626,290.992276,8.083325,139.689106,525.45162,22.647563,14.564238,149.593393,826.756005,2.966973,-5.116352,-19.68059,172.166644,2658.156873,Mitochondria
155.249669,148.949733,211.750035,5.48123,142.495558,481.818114,19.188346,13.707116,149.977383,837.6052,-0.00665,-5.487879,-19.194996,171.414432,2675.348402,Mitochondria
161.833191,156.033269,52.868322,0.198464,148.269238,383.594079,12.240783,12.042319,150.39927,807.951964,-5.937699,-6.136163,-18.178482,169.717661,2683.737976,Mitochondria
162.562447,158.545805,38.054868,-2.155626,151.841345,322.72822,8.568531,10.724157,150.888281,842.418701,-8.948071,-6.792445,-17.516602,168.038619,2647.356808,Mitochondria
162.61107,159.288951,35.378111,-2.915031,153.038604,302.504092,7.323009,10.23804,151.05558,851.087148,-9.979942,-7.064911,-17.30295,167.411728,2628.532376,Mitochondria
157.166595,154.899893,107.800785,-0.372276,150.397312,350.461552,9.248391,9.620668,150.976159,732.186501,-8.770043,-8.397767,-18.018435,166.409126,2445.052645,Mitochondria
135.291672,141.075026,191.399161,10.595905,147.089793,324.231701,18.261508,7.665603,155.647949,980.293597,-2.933371,-13.529276,-21.194879,165.670561,2203.220655,Mitochondria
133.33374,138.300227,107.950936,14.250566,145.743705,278.091851,21.207152,6.956586,158.483646,1165.316194,-1.819895,-16.07046,-23.027046,166.540077,2173.648576,Mitochondria
145.889116,146.155654,162.451406,11.551112,150.222257,373.667837,14.381871,2.830759,162.964349,1318.752554,-10.088619,-21.639731,-24.47049,165.12714,2051.402758,Mitochondria
149.583496,149.325152,172.7875,10.513734,153.025797,425.784781,11.23879,0.725057,165.183733,1381.91726,-13.972936,-24.48667,-25.211726,164.444598,2000.229983,Mitochondria
153.583496,153.000153,172.825002,9.608973,156.85272,414.207857,6.986244,-2.622729,168.174114,1410.871102,-19.129247,-28.73822,-26.115491,162.811254,1916.036379,Mitochondria
152.666473,153.099941,171.683194,9.678476,157.782087,446.915549,6.626596,-3.051879,168.859912,1443.285686,-19.802012,-29.480488,-26.428609,162.958929,1914.559719,Mitochondria
152.416901,154.016758,163.883882,9.673647,159.929455,464.865026,5.045672,-4.627975,170.608944,1483.034249,-21.988521,-31.662169,-27.034193,162.532003,1884.899913,Mitochondria
140.583405,153.80007,286.917924,10.477872,168.801356,747.060622,0.444937,-10.032936,177.127311,1767.808752,-29.479457,-39.957329,-29.924393,163.089198,1887.837406,Mitochondria
157.889185,166.050181,581.722188,4.349086,176.040649,1030.732689,-8.709368,-13.058454,179.456333,1926.037305,-40.324914,-44.674,-31.615546,165.200584,1951.059332,Mitochondria
161.924099,168.050291,521.430032,3.821752,177.103722,1017.902374,-10.700161,-14.521913,180.550974,2002.172818,-43.065824,-46.887575,-32.365663,165.730469,1966.197336,Mitochondria
162,167.800003,464.200012,4.148087,177,989.833313,-10.694351,-14.842438,180.87912,2027.55188,-43.270828,-47.418915,-32.576477,165.934692,1969.529175,Mitochondria
165.389686,170.917197,627.94154,2.512492,178.974562,1122.653667,-12.966813,-15.479305,180.921796,1999.853077,-45.826904,-48.339396,-32.86009,166.065088,2006.297096,Mitochondria
166.125,171.787502,689.962509,2.076201,179.634614,1173.209919,-13.682994,-15.759195,180.950551,1987.025978,-46.675649,-48.751851,-32.992655,166.098244,2024.630661,Mitochondria
166.222195,172.200024,738.805163,1.893638,180.076962,1213.229297,-14.119964,-16.013601,180.984134,1974.869787,-47.239024,-49.132662,-33.119061,166.109824,2042.932842,Mitochondria
167.250336,173.2752,845.397598,1.333367,180.788518,1283.932209,-15.21761,-16.550977,180.871774,1947.476625,-48.473775,-49.807142,-33.256164,165.790305,2067.235369,Mitochondria
163.610925,171.349908,863.823233,2.49264,180.365362,1300.632042,-14.413502,-16.906142,180.968246,1927.226394,-47.885466,-50.378106,-33.471964,165.684641,2103.638066,Mitochondria
160.833786,169.700283,853.225014,3.453025,179.827018,1293.149969,-13.592237,-17.045262,181.023788,1918.120152,-47.162812,-50.615837,-33.570575,165.599634,2121.782352,Mitochondria
148.667236,162.000366,742.177429,7.859005,176.90398,1207.370942,-9.450101,-17.309106,181.219757,1894.856163,-43.279575,-51.13858,-33.829474,165.215748,2176.026875,Mitochondria
146.333577,160.36402,782.8541,8.757504,175.632437,1257.562961,-8.811083,-17.568588,180.925306,1849.153133,-42.599108,-51.356612,-33.788024,164.525209,2256.867307,Mitochondria
117.277715,110.211078,186.533532,-29.325096,99.525628,415.947624,-60.983282,-31.658183,75.857146,3398.855686,-77.816756,-48.49166,-16.833475,37.324848,2136.154497,Mitochondria
117.555475,110.155524,196.832982,-29.229304,99.282051,440.022481,-60.634642,-31.405336,75.630052,3331.217839,-77.52734,-48.298036,-16.892699,37.614381,2125.544454,Mitochondria
120.916573,112.74992,142.868629,-30.388692,101.11532,378.01118,-62.309381,-31.920687,76.267372,3184.931538,-79.472394,-49.083702,-17.163013,37.955973,2105.983956,Mitochondria
121.222109,112.788804,148.035136,-30.337128,100.999938,394.372239,-62.061877,-31.724748,76.128183,3118.706581,-79.29035,-48.953222,-17.228472,38.243329,2095.341351,Mitochondria
120.944553,112.716766,126.240499,-30.062228,101.209478,368.176095,-61.578024,-31.515796,76.162735,2796.987792,-79.190218,-49.12799,-17.612193,39.121414,2037.140363,Mitochondria
112.666718,106.333389,202.533122,-26.72613,97.128254,436.336786,-56.638294,-29.912163,74.694164,2519.545145,-74.342095,-47.615964,-17.703802,39.907093,1970.460153,Mitochondria
102.666748,99.2001,197.803349,-23.006739,93.410355,356.912231,-51.518811,-28.512073,73.945119,2158.46667,-69.365242,-46.358504,-17.846432,40.69083,1875.097152,Mitochondria
97.500084,94.577861,169.189984,-20.774166,89.752205,356.759771,-47.652514,-26.878348,72.19845,2065.193289,-65.326274,-44.552107,-17.673759,40.909843,1827.807585,Mitochondria
93.50013,91.17791,173.790642,-19.077991,87.252251,372.177009,-45.01259,-25.934599,71.13071,2000.567853,-62.562415,-43.484424,-17.549824,40.902335,1799.833509,Mitochondria
93.333435,90.80008,152.099018,-18.918107,86.743637,355.242615,-44.430166,-25.51206,70.765583,1975.28423,-61.958336,-43.040229,-17.528168,41.101118,1782.073245,Mitochondria
92.333298,89.399982,159.183711,-18.662208,84.384626,377.666808,-42.121195,-23.458987,68.300396,1882.160535,-59.342635,-40.680427,-17.22144,41.453789,1686.994817,Mitochondria
92.916595,89.699964,152.942427,-18.935253,84.211561,375.356053,-41.977887,-23.042634,67.820572,1868.296747,-59.144834,-40.209581,-17.166948,41.596983,1665.58616,Mitochondria
95.888638,90.899855,188.17302,-19.816723,83.982856,418.876363,-42.132882,-22.316159,66.488438,1763.778487,-59.023695,-39.206973,-16.890814,41.586183,1580.995611,Mitochondria
99.944288,93.266569,169.97862,-21.205484,84.773462,426.055257,-43.08893,-21.883446,65.885241,1731.121458,-59.855635,-38.650151,-16.766706,41.905335,1534.823893,Mitochondria
103.499695,95.63314,141.618973,-22.528715,86.038381,398.83625,-44.646041,-22.117326,65.813217,1684.056804,-61.332235,-38.803519,-16.686194,41.819041,1505.488338,Mitochondria
109.333282,100.266621,143.03302,-25.722001,88.999965,505.446995,-47.353335,-21.631334,65.413925,1586.446995,-63.733018,-38.011017,-16.379682,42.652143,1394.134858,Mitochondria
111,101.800003,153.199997,-26.869553,90.153847,561.974365,-48.327175,-21.457623,65.329674,1545.979004,-64.581596,-37.712044,-16.254419,42.989841,1349.774658,Mitochondria
111.5,102.900002,272.849998,-28.002144,91.23077,715.85257,-49.130262,-21.128119,65.175827,1506.433716,-65.200638,-37.198494,-16.070375,43.528303,1292.991211,Mitochondria
114.388717,105.333253,424.953713,-29.717116,92.799135,885.039876,-50.54261,-20.825495,64.848003,1400.423019,-66.223817,-36.506702,-15.681208,44.039979,1206.578261,Mitochondria
117.111011,106.466614,461.044006,-30.085596,92.726477,934.047399,-50.559136,-20.47354,64.483521,1361.463675,-66.131308,-36.045712,-15.572173,44.394207,1177.750143,Mitochondria
118.333455,106.355671,559.88411,-29.532831,91.923158,991.422805,-49.761779,-20.228947,64.372405,1256.970245,-65.053694,-35.520862,-15.291916,44.549267,1131.354173,Mitochondria
116.666573,104.833255,622.553347,-28.551225,90.769167,1046.461128,-48.462192,-19.910967,64.197779,1241.418894,-63.698781,-35.147557,-15.23659,44.653859,1121.506478,Mitochondria
114.999995,103.311117,685.211109,-27.569798,89.615387,1101.489373,-47.162843,-19.593045,64.023185,1225.87039,-62.344117,-34.774321,-15.181275,44.758433,1111.660587,Mitochondria
113.333417,101.788979,747.868872,-26.588371,88.461607,1156.517619,-45.863494,-19.275124,63.848591,1210.321886,-60.989453,-34.401084,-15.12596,44.863006,1101.814695,Mitochondria
94.666992,89.16689,857.280261,-19.40508,81.871917,1272.7532,-37.704668,-18.299589,63.946898,1173.64071,-52.475216,-33.070136,-14.770548,44.667874,1071.680261,Mitochondria
89.333984,85.533778,907.810507,-17.381155,79.89768,1325.82688,-35.249955,-17.8688,63.786651,1175.575854,-49.952305,-32.57115,-14.70235,44.696053,1065.945301,Mitochondria
86.611241,83.977879,824.5469,-16.302738,79.54279,1266.689497,-34.646959,-18.344221,64.5116,1168.543749,-49.187696,-32.884958,-14.540738,44.360106,1062.083194,Mitochondria
92,88.600002,686.25,-18.458847,83.42308,1156.243591,-38.828518,-20.369671,66.538464,1170.121155,-53.212135,-34.753288,-14.383617,43.640783,1069.54657,Mitochondria
91.72235,88.666761,620.461092,-18.461655,83.884663,1088.266134,-39.298567,-20.836912,66.90232,1173.702917,-53.518316,-35.056661,-14.219748,43.265686,1072.953691,Mitochondria
92.889035,89.766774,547.561617,-19.00992,84.923124,1006.222088,-40.468104,-21.458184,67.385826,1173.506559,-54.538923,-35.529003,-14.070817,42.898248,1077.286611,Mitochondria
93.916763,90.783403,496.14825,-19.471827,86.038493,924.937129,-41.551309,-22.079482,67.888283,1168.145826,-55.370747,-35.89892,-13.819437,42.653476,1079.513837,Mitochondria
97.777851,94.022262,454.762412,-21.311677,88.487171,840.871665,-44.353467,-23.04179,68.608048,1152.380553,-58.009332,-36.697655,-13.655864,42.362353,1084.007319,Mitochondria
96.499912,93.166597,498.334168,-20.824208,88.19226,866.001352,-43.777331,-22.953123,68.580571,1150.024241,-57.323283,-36.499075,-13.545952,42.483073,1081.440491,Mitochondria
101.277652,97.188778,501.847643,-23.097241,91.256313,812.82858,-47.208807,-24.111566,69.520112,1131.351816,-60.613628,-37.516387,-13.404822,42.209002,1087.329887,Mitochondria
100.30548,96.594361,560.376945,-22.754248,91.166568,848.250601,-46.842536,-24.088289,69.565895,1128.026945,-60.144945,-37.390698,-13.30241,42.335385,1085.228805,Mitochondria
106.555717,102.688939,603.0191,-26.768822,96.333306,886.848285,-52.620294,-25.851472,70.764341,1127.162566,-65.385052,-38.61623,-12.764759,41.893558,1085.89211,Mitochondria
108.555472,105.222127,594.355854,-28.710739,98.743502,925.672953,-55.268395,-26.557656,71.137957,1131.756657,-67.65289,-38.942152,-12.384497,41.727145,1080.633223,Mitochondria
118.666565,113.866592,502.301216,-33.986874,104.999955,877.616386,-62.478294,-28.491417,72.329661,1110.073275,-74.463881,-40.477007,-11.985591,41.213358,1083.79872,Mitochondria
126.833023,119.45535,463.105474,-37.180087,108.012715,875.78558,-66.29786,-29.117771,72.379128,1129.284796,-77.846844,-40.666759,-11.548989,40.888977,1083.291259,Mitochondria
135,125.299999,403.649994,-40.441841,111.5,822.391022,-70.514019,-30.072176,72.846153,1125.981934,-81.844284,-41.402445,-11.33027,40.569666,1087.401978,Mitochondria
137.305385,126.733224,455.812433,-41.44338,112.083277,889.03169,-71.544445,-30.101064,72.342807,1178.300573,-82.416328,-40.97295,-10.871886,40.20767,1087.480785,Mitochondria
139.333313,128.199984,466.766651,-42.384455,112.897424,894.457291,-72.773786,-30.389333,72.172166,1207.938714,-83.390475,-41.006023,-10.61669,39.83262,1091.793962,Mitochondria
139.499957,127.5889,509.70917,-41.98842,111.696635,977.027194,-71.846181,-29.857762,71.520798,1241.139816,-82.220503,-40.232086,-10.374323,39.757152,1091.041658,Mitochondria
141.166595,128.233371,507.34754,-42.384582,111.384729,1001.636544,-72.180366,-29.795786,70.956111,1285.469259,-82.248551,-39.86397,-10.068185,39.29246,1097.502568,Mitochondria
143.666637,129.533312,459.301033,-43.12859,111.589725,969.469264,-73.033788,-29.905199,70.589739,1318.058961,-82.818512,-39.689922,-9.784723,38.850997,1103.721551,Mitochondria
146.999842,131.488811,365.565443,-44.220523,112.311947,880.509358,-74.406691,-30.186169,70.421867,1338.900767,-83.93071,-39.710185,-9.524016,38.432766,1109.699284,Mitochondria
148.41641,131.861001,339.978814,-44.346323,111.886751,877.903902,-74.258136,-29.911814,70.0681,1354.487261,-83.573858,-39.227533,-9.31572,38.39213,1108.584861,Mitochondria
153,134.800003,177.699997,-45.960205,113.384613,703.756409,-76.410202,-30.449997,70.1978,1357.715942,-85.499252,-39.539043,-9.089046,38.008709,1114.200562,Mitochondria
131.500275,120.033565,518.382272,-38.607675,104.884811,1004.049335,-67.60935,-29.001674,68.208852,1485.53377,-75.896098,-37.288422,-8.286749,36.59314,1119.306662,Mitochondria
122.416771,114.316727,511.766905,-35.917213,102.269245,911.981894,-64.847206,-28.929992,67.80128,1515.956369,-72.757147,-36.839934,-7.909943,35.721712,1122.97968,Mitochondria
119,112.266676,397.406517,-35.043117,101.410277,753.817258,-64.03567,-28.992553,67.725281,1516.453971,-71.671583,-36.628466,-7.635915,35.274798,1122.724961,Mitochondria
106,103.299999,271.149994,-30.884811,96.461536,618.961517,-59.104418,-28.219606,66.384613,1493.784973,-65.99379,-35.108978,-6.889374,33.822206,1123.473572,Mitochondria
98.972228,98.172248,292.493507,-28.483346,93.393204,615.420435,-56.232352,-27.749007,65.472544,1474.243646,-62.675079,-34.191733,-6.442728,32.853711,1126.414494,Mitochondria
100.5,98.700001,199.749994,-28.950111,92.923077,473.641006,-56.602091,-27.651979,65.131866,1426.836243,-62.518528,-33.568417,-5.916439,32.277939,1124.082397,Mitochondria
101.333191,98.677696,170.619224,-29.190359,92.128185,443.039929,-56.545284,-27.354924,64.352264,1398.802261,-62.108436,-32.918077,-5.563154,31.785448,1123.843701,Mitochondria
101.249603,98.299708,180.154627,-29.525178,91.422915,426.078991,-56.67699,-27.151813,63.230728,1349.939433,-61.787385,-32.262207,-5.110396,30.852694,1126.238432,Mitochondria
104.5,100.700001,142.250002,-30.855654,92.769234,347.833328,-58.317905,-27.462252,63.565933,1320.687744,-63.25227,-32.396616,-4.934365,30.781568,1124.001221,Mitochondria
105.166566,100.677741,174.149847,-31.126051,92.06413,406.592467,-58.292223,-27.166171,62.799779,1295.481613,-62.873463,-31.747412,-4.581241,30.291656,1122.546601,Mitochondria
106.666402,101.510972,173.152203,-31.87079,92.115379,406.981418,-58.975606,-27.104816,62.297951,1260.810838,-63.228488,-31.357698,-4.252882,29.807389,1120.67591,Mitochondria
108.916664,102.61665,154.917145,-32.481277,92.07049,417.254217,-59.430271,-26.948994,62.134618,1248.025544,-63.454806,-30.973529,-4.024535,29.757391,1116.485019,Mitochondria
111.666504,104.733241,104.568785,-33.93761,93.256393,330.078079,-61.177377,-27.239768,62.029306,1199.155285,-64.910702,-30.973093,-3.733325,29.28157,1113.990259,Mitochondria
112.360819,104.877595,99.678488,-34.379261,92.933698,341.611124,-61.403266,-27.024004,61.27778,1183.60405,-64.79089,-30.411629,-3.387625,28.863823,1109.52044,Mitochondria
113.000061,105.333374,99.565686,-35.014582,93.1795,336.516424,-62.014571,-26.99999,60.739945,1165.72727,-65.080211,-30.06563,-3.065639,28.446551,1104.981042,Mitochondria
90,85.400002,30.799999,-0.591309,82.53846,48.435898,-3.817734,-3.226425,82.846153,233.331619,-18.813454,-18.222145,-14.99572,81.239479,406.859711,Background
88,83.599998,96.800003,0.597382,80.692307,98.897438,-0.937096,-1.534477,81.58242,228.845917,-16.287712,-16.885094,-15.350616,82.664734,420.679596,Background
80,77.400002,130.300003,5.206947,77.615387,141.089737,3.501831,-1.705116,83.12088,208.929672,-12.649132,-17.856079,-16.150963,83.576195,442.421875,Background
94,98.599998,153.800003,2.1717,104.53846,279.435883,-11.555458,-13.727158,105.890106,452.832245,-36.080093,-38.251793,-24.524635,92.323654,486.786072,Background
123,115.400002,127.300003,-10.699989,108.615387,365.089752,-25.889503,-15.189514,99.14286,553.257141,-47.55077,-36.85078,-21.661266,85.673439,544.115601,Background
150,143.199997,224.699997,-25.195648,134.230774,326.692322,-46.354469,-21.158821,109.0989,429.156769,-70.408852,-45.213203,-24.054382,90.957909,497.956085,Background
78,75,89,1.408752,72.46154,88.102562,0.979027,-0.429726,74.21978,229.551163,-10.645134,-12.053886,-11.624161,76.036285,392.982697,Background
116,104.599998,56.299999,-14.189331,94.615387,110.756409,-26.168625,-11.979294,83.274727,378.112579,-37.558506,-23.369175,-11.389881,69.952103,521.435181,Background
95,95,173,-9.653511,94.615387,177.756409,-23.154732,-13.501221,85.835167,403.028076,-35.11729,-25.463779,-11.962559,70.113205,546.472656,Background
105,97.199997,197.199997,-11.44632,89.07692,234.743591,-20.287582,-8.841263,79.549454,338.71698,-31.083168,-19.636848,-10.795586,70.087082,508.521484,Background
85,90,56,5.371796,96.846153,183.807693,-4.820015,-10.191811,100.274727,356.601471,-27.692856,-33.064651,-22.872841,91.341072,504.725067,Background
67,68.199997,107.699997,1.447769,70,160.5,-2.429962,-3.877731,72.53846,182.784622,-11.883968,-13.331738,-9.454006,67.015968,667.230835,Background
40,37.799999,81.699997,6.907566,38,194.666672,12.269405,5.361839,46.241756,471.585358,12.648228,5.740662,0.378822,51.320755,699.561218,Background
39,43.200001,227.699997,5.551826,47.23077,319.692322,8.328045,2.776218,53,535.577759,6.356037,0.804211,-1.972008,55.26125,720.329895,Background
77,73.199997,111.699997,-4.479904,70.153847,146.807693,-7.575142,-3.095238,66.945053,340.408051,-14.558285,-10.078381,-6.983143,63.197388,714.774963,Background
97,100.400002,339.799988,0.447845,104.230766,473.525635,-12.43103,-12.878876,103.373627,414.458862,-36.337708,-36.785553,-23.906677,91.465889,499.301514,Background
89,88.599998,183.300003,-4.59333,87,204.666672,-10.649307,-6.055977,81.8022,215.38266,-24.678909,-20.085579,-14.029602,77.806969,433.022278,Background
101,97.599998,63.299999,-8.124786,94.153847,213.974365,-19.945808,-11.821022,87.31868,382.997314,-34.758186,-26.6334,-14.812378,76.515236,472.976868,Background
82,82.400002,365.299988,-0.475243,81.769234,462.525635,-4.871254,-4.396011,81.131866,286.404633,-19.322857,-18.847614,-14.451603,78.648766,421.335754,Background
108,107.599998,69.300003,-7.297424,106.615387,170.089737,-21.150414,-13.852989,99.516487,364.385834,-41.51033,-34.212906,-20.359917,85.769234,452.561493,Background
105,105.800003,52.200001,-3.331581,105.307693,131.230774,-16.716354,-13.384773,102,246.088882,-41.055756,-37.724174,-24.339401,91.172714,469.407623,Background
107,104.199997,35.200001,-0.187447,103.46154,106.435898,-13.588852,-13.401405,103.63736,275.078156,-38.220299,-38.032852,-24.631447,91.381714,471.285767,Background
137,128.199997,94.699997,-17.116013,119.46154,164.60257,-32.820663,-15.704651,104.263733,366.240784,-55.587547,-38.471535,-22.766884,91.119011,479.087555,Background
100,105,37,-1.099815,109.230766,136.192307,-17.153671,-16.053856,107.835167,330.828094,-42.37352,-41.273705,-25.219849,92.026123,471.356873,Background
122,120,126,-11.313156,116.769234,248.692307,-28.346275,-17.033119,105.494507,447.986084,-52.613785,-41.300629,-24.267509,90.095795,490.124542,Background
102,101,541,-0.510742,101.07692,883.576904,-15.721375,-15.210632,103.56044,630.560181,-38.809776,-38.299034,-23.088402,86.448479,537.866882,Background
85,85.199997,267.200012,-2.309013,85.153847,276.474365,-7.793053,-5.484039,82.208794,393.433685,-19.481918,-17.172905,-11.688866,77.863571,479.411591,Background
96,91.800003,193.699997,-5.9216,88.846153,180.307693,-12.589508,-6.667908,81.791206,360.278137,-23.461647,-17.540047,-10.872139,76.727142,478.611481,Background
71,68.800003,157.699997,-7.251087,65.230766,274.858978,-7.486095,-0.235008,58.56044,226.160202,-6.460289,0.790798,1.025806,58.776489,330.342407,Background
93,89.800003,200.699997,-7.918831,85.384613,216.92308,-14.030678,-6.111847,77.56044,212.715744,-23.268044,-15.349213,-9.237366,71.869377,304.163147,Background
79,81,268.5,-1.631027,82.384613,202.756409,-4.818222,-3.187195,78.263733,212.462997,-15.633858,-14.002831,-10.815636,78.509438,252.663071,Background
47,49.599998,132.300003,6.620136,52.307693,222.230774,10.235996,3.61586,59.472527,305.318695,8.124763,1.504627,-2.111233,62.910015,360.631439,Background
31,34,51.5,17.22298,40.307693,152.39743,21.123505,3.900524,59.626373,402.014404,19.443031,2.220051,-1.680473,62.024673,492.160736,Background
75,78,187,0.026764,81.692307,239.064102,-6.992676,-7.01944,81.2967,294.477661,-17.171753,-17.198517,-10.179077,73.423805,377.142792,Background
97,91.800003,114.699997,-6.17086,86.92308,148.410263,-11.949944,-5.779083,81.604393,299.463989,-24.117905,-17.947044,-12.167961,77.908562,349.615173,Background
58,66,53,7.180801,75.153847,160.141022,0.821747,-6.359055,81.43956,295.471313,-9.267368,-16.44817,-10.089115,73.008705,380.755737,Background
